date,share_code,number_of_shares,domestic_cp_lt_5_raw,domestic_cp_gte_5_raw,domestic_fd_lt_5_raw,domestic_fd_gte_5_raw,domestic_ib_lt_5_raw,domestic_ib_gte_5_raw,domestic_id_lt_5_raw,domestic_id_gte_5_raw,domestic_is_lt_5_raw,domestic_is_gte_5_raw,domestic_mf_lt_5_raw,domestic_mf_gte_5_raw,domestic_ot_lt_5_raw,domestic_ot_gte_5_raw,domestic_pf_lt_5_raw,domestic_pf_gte_5_raw,domestic_sc_lt_5_raw,domestic_sc_gte_5_raw,foreign_cp_lt_5_raw,foreign_cp_gte_5_raw,foreign_fd_lt_5_raw,foreign_fd_gte_5_raw,foreign_ib_lt_5_raw,foreign_ib_gte_5_raw,foreign_id_lt_5_raw,foreign_id_gte_5_raw,foreign_is_lt_5_raw,foreign_is_gte_5_raw,foreign_mf_lt_5_raw,foreign_mf_gte_5_raw,foreign_ot_lt_5_raw,foreign_ot_gte_5_raw,foreign_pf_lt_5_raw,foreign_pf_gte_5_raw,foreign_sc_lt_5_raw,foreign_sc_gte_5_raw,total_scripless_raw
31-Mar-2026,FASW,3.221.255.423,56.100,0,100,0,1.393.440,0,1.150.062,0,4.000,0,,,,,,,1.725,0,6,3.214.073.599,,,527,0,3.867,0,,,,,,,,,2.889.269,0,3.219.572.695
31-Mar-2026,FILM,10.887.566.758,913.585.505,0,2.206,0,,,755.919.841,0,7.187.770,0,5.563.609,0,52,0,,,41.375.646,1.228.711.500,29.196.553,1.139.160.389,49.940,0,262.833.569,0,19.408.799,0,2.137.350,0,65.441.570,0,127.129.236,0,29.329.501,0,411.135.267,0,5.038.168.303
31-Mar-2026,FIMP,400.000.975,5.318.400,95.600.000,,,,,254.806.375,44.099.400,,,,,,,,,,,,,,,100,0,176.700,0,,,,,,,,,,,400.000.975
31-Mar-2026,FINN,2.188.500.000,173.432.900,637.475.000,,,,,542.034.000,0,,,,,90.299.200,0,,,420.400,0,,,,,,,20.258.000,0,,,,,,,,,5.500,396.300.000,1.860.225.000
31-Mar-2026,FIRE,1.475.363.179,9.129.400,0,87,0,,,440.175.137,531.203.000,0,348.128.850,122.944.021,0,50,0,25,0,4.315.014,0,,,,,9.153.500,0,9.869.795,0,,,,,,,,,419.300,0,1.475.338.179
31-Mar-2026,FISH,4.800.000.000,27.000,4.294.261.000,,,,,498.149.800,0,,,,,,,,,500.000,0,,,,,6.920.300,0,78.000,0,,,,,,,,,63.900,0,4.800.000.000
31-Mar-2026,FITT,1.304.272.051,107.834.600,1.032.397.500,,,,,77.872.451,0,,,,,,,,,,,59.827.800,0,,,1.872.200,0,16.029.500,0,,,,,,,,,8.438.000,0,1.304.272.051
31-Mar-2026,FLMC,781.250.000,55.742.100,0,,,,,287.576.952,348.285.250,,,,,,,,,,,0,84.156.698,,,300,0,5.488.700,0,,,,,,,,,,,781.250.000
31-Mar-2026,FMII,6.400.000.000,51.095.222,2.987.129.145,72,0,,,414.613.877,2.636.684.374,,,,,,,,,138.754.899,0,,,,,83.784,0,171.636.877,0,,,,,,,,,1.750,0,6.400.000.000
31-Mar-2026,FOLK,4.091.357.544,278.395.052,2.661.926.823,,,,,895.075.619,210.233.800,,,,,,,,,38.400.050,0,373.700,0,,,4.996.700,0,258.400,0,,,,,,,,,1.697.400,0,4.091.357.544
31-Mar-2026,FOOD,650.000.000,1.192.500,0,,,,,148.626.400,0,,,,,,,,,,,,,,,100,0,148.500,0,,,,,,,,,32.500,0,150.000.000
31-Mar-2026,FORE,8.918.359.270,321.180.000,0,,,,,532.841.100,0,,,274.850.300,0,,,,,103.681.300,0,110.979.700,0,,,269.613.200,0,887.200,0,,,,,,,,,265.967.200,0,1.880.000.000
31-Mar-2026,FORU,465.224.000,1.427.700,53.722.000,,,,,41.698.800,0,,,,,,,,,5.500,0,0,357.342.600,,,251.600,0,10.712.500,0,,,,,,,,,63.300,0,465.224.000
31-Mar-2026,FORZ,1.984.009.887,101.669.448,244.223.891,2.300,0,,,603.047.520,337.043.500,,,231.316.200,162.903.100,15.755.500,0,,,58.648.445,0,,,,,10.365.500,0,6.672.548,0,,,,,0,134.234.235,,,78.127.700,0,1.984.009.887
31-Mar-2026,FPNI,5.566.414.000,468.200,0,,,,,374.305.646,0,,,54,0,,,,,173,0,117.003.647,0,,,33.899.600,0,4.714.885,0,,,,,,,,,3.741.100,0,534.133.305
31-Mar-2026,FUJI,1.300.000.000,99.922.700,0,,,,,256.075.700,169.390.700,,,,,,,,,35.000,0,200,0,,,131.200,715.000.000,1.515.200,0,,,,,,,,,57.929.300,0,1.300.000.000
31-Mar-2026,FUTR,6.635.551.959,71.328.140,2.985.998.000,20,0,,,3.070.404.439,376.290.100,,,493.000,0,,,,,3.559.160,0,7.992.200,0,,,94.492.000,0,8.773.700,0,,,,,,,,,16.221.200,0,6.635.551.959
31-Mar-2026,FWCT,1.963.000.000,12.495.500,1.140.033.300,,,,,314.049.000,0,,,,,,,,,555.800,0,0,467.265.100,,,11.469.600,0,1.138.600,0,,,,,,,,,15.993.100,0,1.963.000.000
31-Mar-2026,GAMA,10.011.027.656,4.422.192.900,3.110.000.000,,,,,304.012.156,0,,,1.860.957.900,0,14.200.000,0,,,17.610.000,0,,,,,1.800,0,3.638.200,0,,,,,,,,,278.414.700,0,10.011.027.656
31-Mar-2026,GDST,9.242.500.000,165.810,0,85,0,,,275.391.254,0,,,,,1.600.000,0,695.000,0,98.867,0,139.045,0,,,739.467.106,0,1.046.194,0,,,,,,,,,331.624,0,1.018.934.985
31-Mar-2026,GDWU,252.000.000,7.450.100,0,,,1.300,0,125.683.750,0,0,14.263.940,,,325.000,0,,,11.291.150,0,,,,,2.295.700,0,899.700,0,,,,,,,,,,,162.210.640
31-Mar-2026,GDYR,410.000.000,24.105.400,0,200.000,0,1.000,0,19.903.640,0,170.000,0,,,,,,,5.660,0,,,,,11.774.400,0,379.800,0,,,,,,,,,573.100,0,57.113.000
31-Mar-2026,GEMA,1.600.000.000,6.550.000,283.885.000,,,790.700,0,393.898.600,0,,,,,,,,,300,0,,,,,500,0,2.155.300,0,,,,,,,,,719.600,0,688.000.000
31-Mar-2026,GEMS,5.882.353.000,670.993.278,4.764.706.000,,,,,23.235.813,0,4.601.000,0,1.836.500,0,1.000,0,267.200,0,8.908,0,1.686.608,411.192.353,12.271,0,624.369,0,52.100,0,,,1.276.093,0,681.665,0,545.300,0,632.542,0,5.882.353.000
31-Mar-2026,GGRM,1.924.088.000,41.648.109,0,365.500,0,21.200,0,127.972.459,0,21.993.700,0,19.337.869,0,210.500,0,4.024.100,0,1.284.183,0,16.539.483,0,,,20.618.695,0,949.321,0,382.789,0,38.480.496,0,18.581.596,0,9.367.988,0,8.380.227,0,330.158.215
31-Mar-2026,GGRP,12.111.376.157,249.031.100,2.850.189.207,,,,,991.070.479,3.515.393.771,,,,,,,,,,,163.531.400,0,,,367.647.100,0,4.068.700,0,,,,,,,82.000,0,60.937.400,0,8.201.951.157
31-Mar-2026,GHON,550.000.000,45.772.000,277.337.700,,,,,28.272.220,198.395.080,,,,,,,,,,,,,,,4.000,0,218.700,0,,,,,,,,,300,0,550.000.000
31-Mar-2026,GIAA,407.091.703.837,8.119.414.787,0,9.720.294,0,,,10.843.057.534,0,421.540.802,0,94.783.100,0,318.022.093,0,73.273.879,0,62.332.547,0,5.543.012.414,0,,,4.778.164.931,0,603.802.797,0,,,84.580.663,0,851.735.437,0,,,481.043.542,0,32.284.484.820
31-Mar-2026,GJTL,3.484.800.000,53.081.652,0,1.548,0,110.276,0,656.514.600,218.032.800,375.500,0,38.629.350,0,1.365.700,0,1.240.540,0,31.906.974,0,12.300.395,0,,,78.588.024,348.480.000,99.475.332,0,,,108.839.593,0,48.707.502,0,36.012.718,0,9.893.111,0,1.743.555.615
31-Mar-2026,GLOB,1.111.112.000,50.000,996.522.500,,,,,20.705.000,0,,,,,,,,,100,0,,,,,17.952.100,0,9.000,0,,,,,29.750.500,0,,,46.122.800,0,1.111.112.000
31-Mar-2026,GLVA,1.500.000.000,80.301.900,0,42.073.700,0,,,283.054.700,0,,,,,,,,,,,,,,,50.068.600,0,9.700,0,,,,,,,,,244.491.400,0,700.000.000
31-Mar-2026,GMCW,58.839.958,13.000,10.692.450,,,,,6.173.168,0,,,,,,,,,,,,,,,,,,,,,,,0,39.152.500,,,,,56.031.118
31-Mar-2026,GMFI,124.835.258.434,62.454.837,82.100.173.900,,,161.050.000,0,5.740.526.885,0,1.256.348.856,0,20.229.604,0,150.311.775,0,4.228.023,0,537.112.287,0,70,0,,,174.952.648,0,25.989.200,0,,,,,300.000,0,,,6.323.449,0,90.240.001.534
31-Mar-2026,GMTD,1.015.380.000,93.740.600,0,,,,,2.138.900,0,,,7.172.500,0,,,,,,,,,,,88.600,0,400,0,,,,,,,,,,,103.141.000
31-Mar-2026,GOLD,1.277.276.000,51.889.011,1.040.853.153,,,,,13.483.884,0,,,,,,,,,0,102.659.927,63.214.200,0,,,4.466.025,0,709.800,0,,,,,,,,,,,1.277.276.000
31-Mar-2026,GOLF,19.486.760.000,1.305.879.800,0,,,,,631.176.000,0,,,,,244.200,0,,,130.000,0,,,,,9.859.700,0,2.612.400,0,,,,,,,,,97.900,0,1.950.000.000
31-Mar-2026,GOLL,3.665.000.759,199.700,2.800.618.400,25.000,0,,,153.583.659,0,,,,,,,,,10.100,0,697.150.000,0,,,12.456.900,0,946.800,0,,,,,,,,,,,3.664.990.559
31-Mar-2026,GOOD,36.897.901.455,1.340.651.518,0,65.000,0,,,10.448.502.756,13.253.311.317,17.500.000,0,,,,,,,,,5.966.500,11.133.317.364,,,272.266.400,0,799.100,0,,,52.472.000,0,6.299.500,0,974.900,0,1.865.200,0,36.533.991.555
31-Mar-2026,GOTO,1.191.144.997.220,105.898.048.223,0,786.026.200,0,1.639.211.565,0,132.677.299.374,0,23.750.571.518,0,13.808.222.796,0,19.749.000,0,5.374.100.700,0,2.622.349.217,0,272.689.038.834,88.531.124.993,328.695.500,0,115.270.675.837,91.102.207.128,13.305.572.848,0,7.082.479.373,0,111.798.812.184,0,95.096.185.042,0,45.612.842.831,0,10.321.154.310,0,1.137.714.367.473
31-Mar-2026,GPRA,4.276.655.336,590.368.435,2.073.404.820,226,0,,,1.299.297.110,229.445.900,,,,,,,,,9.118,0,934.627,0,,,57.662.300,0,2.090.667,0,,,8.000.000,0,33,0,,,15.442.100,0,4.276.655.336
31-Mar-2026,GPSO,666.741.103,45.800.386,326.369.600,,,,,271.738.337,0,,,,,,,,,,,409.300,0,,,20.442.500,0,1.920.680,0,,,,,,,,,60.300,0,666.741.103
31-Mar-2026,GREN,4.694.111.791,4.973.700,0,,,,,64.511.891,0,,,,,6.524.600,0,,,142.435.600,0,,,,,,,582.000,0,,,,,0,2.791.800.000,,,,,3.010.827.791
31-Mar-2026,GRIA,7.375.720.674,489.200,0,,,,,1.409.743.200,3.486.806.674,,,,,,,,,,,,,,,1.054.500,0,1.427.100,0,,,,,,,,,,,4.899.520.674
31-Mar-2026,GRPH,1.000.000.000,100.000,696.371.700,,,,,287.078.700,0,,,,,,,,,,,,,,,2.907.400,0,13.542.200,0,,,,,,,,,,,1.000.000.000
31-Mar-2026,GRPM,1.548.080.810,1.307.500,1.091.851.700,40.000,0,,,276.515.260,144.148.300,,,,,,,,,50,0,,,,,2.752.300,0,26.342.200,0,,,,,,,,,5.123.500,0,1.548.080.810
31-Mar-2026,GSMF,14.230.399.705,4.109.126.927,0,,,880,0,122.475.715,0,37.500,0,,,36,0,,,40.940,0,55.434.724,9.716.942.731,,,7.392.100,0,7.638,0,,,,,,,,,15.000,0,14.011.474.191
31-Mar-2026,GTBO,2.500.000.000,4.548.000,655.251.000,,,,,76.288.200,0,4.973.000,0,,,,,,,37,0,22,834.755.000,,,102.223.900,819.501.800,193.100,0,,,,,,,,,70.441,0,2.497.804.500
31-Mar-2026,GTRA,1.894.375.000,28.900,0,,,,,367.018.100,0,,,,,,,,,,,1.904.600,0,,,8.520.300,0,567.900,0,,,,,,,,,835.200,0,378.875.000
31-Mar-2026,GTSI,15.819.142.767,210.650.300,13.414.263.079,,,,,2.033.434.300,0,,,82.061.600,0,35.300,0,,,20.460.000,0,1.403.100,0,,,41.834.500,0,7.560.700,0,,,,,,,,,2.560.200,0,15.814.263.079
31-Mar-2026,GULA,1.070.362.500,15.105.700,552.879.000,,,,,402.654.300,75.478.400,,,18.300.000,0,,,,,,,20.000,0,,,5.843.100,0,74.200,0,,,,,,,,,7.800,0,1.070.362.500
31-Mar-2026,GUNA,2.500.000.000,368.145.700,0,,,,,130.403.800,2.000.000.000,,,,,,,,,,,,,,,1.061.000,0,389.400,0,,,,,,,,,100,0,2.500.000.000
31-Mar-2026,GWSA,7.800.760.000,495.380.000,0,,,,,643.432.500,0,,,77.854.500,0,,,367.250.000,0,,,,,,,3.235.100,0,529.000,0,,,,,,,,,12.010.900,0,1.599.692.000
31-Mar-2026,GZCO,6.000.000.000,401.021.900,1.702.000.000,,,,,1.301.513.970,1.581.972.000,,,630.000,0,,,10.475.000,0,147.066.030,0,2.390.600,0,,,187.426.800,0,67.233.500,590.882.400,,,,,4.473.100,0,,,2.914.700,0,6.000.000.000
31-Mar-2026,HADE,2.120.000.000,8.122.680,200.000.000,109,0,,,841.013.259,0,1.598.109,0,120.634.684,0,,,274.512,202.800.000,13.563.086,0,,,,,100,0,9.291.461,0,,,,,,,,,5.502.000,0,1.402.800.000
31-Mar-2026,HAIS,2.626.250.000,237.951.000,0,,,,,263.002.100,882.420.000,,,,,,,,,943.700,0,,,,,2.229.300,0,319.000,0,,,,,11.437.000,0,,,9.367.900,0,1.407.670.000
31-Mar-2026,HAJJ,2.468.377.053,244.114.400,1.765.317.670,,,,,442.918.323,0,,,,,,,,,60,0,,,,,11.967.000,0,4.057.600,0,,,,,,,,,2.000,0,2.468.377.053
31-Mar-2026,HALO,6.078.729.117,12.472.500,320.052.700,2.600,0,,,678.721.867,4.927.356.500,,,,,,,,,14.850,0,62.890.100,0,,,13.426.400,0,63.791.600,0,,,,,,,,,,,6.078.729.117
31-Mar-2026,HATM,8.680.000.000,387.978.800,1.745.409.861,100,0,,,895.810.031,0,,,,,,,,,20,0,490.000,0,,,42.819.988,0,6.973.000,0,,,17.500,0,,,,,500.700,0,3.080.000.000
31-Mar-2026,HBAT,1.040.740.800,,,,,,,240.337.000,800.000.000,,,,,,,,,,,,,,,36.300,0,367.500,0,,,,,,,,,,,1.040.740.800
31-Mar-2026,HDFA,6.542.445.783,69.949.400,2.430.707.293,,,,,121.648.453,0,,,,,,,,,,,25.000.000,0,,,253.700.200,0,2.000,0,,,,,14.221.000,3.613.117.337,,,14.100.100,0,6.542.445.783
31-Mar-2026,HDIT,1.524.680.000,1.510.800,796.679.400,,,,,722.505.700,0,,,,,,,2.062.700,0,,,,,,,307.700,0,1.569.000,0,,,,,,,,,34.700,0,1.524.670.000
31-Mar-2026,HDTX,3.601.462.800,4.311.000,372.715.700,,,2.600,0,13.603.840,0,20.000,0,,,,,,,130.700,0,0,341.788.300,,,4.000,0,7.195.600,0,,,,,,,,,179.600,0,739.951.340
31-Mar-2026,HEAL,15.365.950.000,874.715.389,3.101.475.300,980.700,0,,,4.752.650.002,2.631.774.577,226.951.100,0,317.864.849,0,,,35.766.600,0,43.627.557,0,1.581.951.509,0,,,132.112.245,0,259.555.544,0,7.239.500,0,666.913.447,0,593.279.768,0,135.498.398,0,3.593.515,0,15.365.950.000
31-Mar-2026,HELI,832.862.387,63.687.600,448.048.500,,,,,85.254.387,0,,,,,,,,,,,,,,,203.000,0,831.000,0,,,,,,,,,44.300,84.793.600,682.862.387
31-Mar-2026,HERO,4.183.634.000,119.052.931,0,,,43.000,0,120.454.018,0,,,,,,,,,396.445,0,134.491.377,0,,,8.057.150,0,1.698.900,0,,,13.676.358,0,39.442.100,0,,,7.434.804,345.632.273,790.379.356
31-Mar-2026,HEXA,840.000.000,419.600,0,,,,,106.445.685,0,101.000,0,60.000,0,,,4.300,0,5.513,0,1.995.340,42.620.000,,,6.641.724,0,1.394.000,0,,,25.935.996,0,2.411.800,0,864.900,0,25.398.142,0,214.298.000
31-Mar-2026,HGII,6.500.000.000,240.126.800,0,,,,,778.085.200,3.686.500.000,,,,,,,,,,,100.000,1.625.000.000,,,6.937.800,0,163.249.400,0,,,,,,,,,800,0,6.500.000.000
31-Mar-2026,HILL,14.741.500.000,270.858.400,5.644.582.400,,,,,2.937.245.300,0,33.466.000,0,365.721.800,0,,,,,0,2.572.893.900,216.766.000,0,,,6.597.500,0,312.145.100,0,,,123.600,0,,,,,400.000,0,12.360.800.000
31-Mar-2026,HITS,7.101.084.801,433.870.954,6.661.286.279,,,,,3.776.411,0,,,,,290.417,0,,,484,0,295,0,,,94.800,0,69.500,0,,,,,,,,,10.000,0,7.099.399.140
31-Mar-2026,HKMU,3.221.750.000,567.591.062,0,300,0,,,2.545.214.838,0,1.299.100,0,,,91.398.700,0,2.420.000,0,5.500,0,,,,,1.457.800,0,10.402.700,0,,,,,,,,,1.960.000,0,3.221.750.000
31-Mar-2026,HMSP,116.318.076.900,848.465.050,0,11.119.800,0,1.456.250,0,5.336.834.362,0,696.633.200,0,637.729.220,0,98.200,0,148.089.525,0,82.339.397,0,36.262.077,0,,,513.675.770,0,16.625.950,0,891.200,0,188.362.593,0,33.002.397,0,72.441.632,0,102.241.652,0,8.726.268.275
31-Mar-2026,HOKI,9.677.752.680,66.011.600,0,,,700,0,2.831.132.780,577.490.934,35.075.300,0,,,,,75.000,0,6.157.900,0,,,,,34.056.900,0,4.712.000,0,,,,,6.660.000,0,,,267.200,0,3.561.640.314
31-Mar-2026,HOME,22.212.194.782,1.519.286.179,0,8.298.822,0,523.268.126,0,7.713.258.853,0,320.144.609,0,2.395.775.254,0,800.100,5.479.895.094,5.904.061,0,713.294.148,2.126.279.700,500.000,0,,,69.550.000,0,10.968.317,0,,,,,32.469.000,0,,,70.817.519,0,20.990.509.782
31-Mar-2026,HOMI,1.575.000.000,14.900.000,819.000.000,,,,,422.272.700,315.000.000,,,,,,,,,,,42.500,0,,,3.782.800,0,2.000,0,,,,,,,,,,,1.575.000.000
31-Mar-2026,HOPE,2.130.360.203,186.174.183,1.089.515.233,,,,,804.734.987,0,,,,,,,,,1.050.000,0,47.500,0,,,24.709.500,0,8.239.900,0,,,,,,,,,3.138.900,0,2.117.610.203
31-Mar-2026,HOTL,3.550.001.452,197.693.300,1.821.753.200,,,,,378.826.887,1.005.833.200,,,81.670.000,0,15.719.865,0,,,33.504.900,0,,,,,,,100,0,,,,,,,,,,,3.535.001.452
31-Mar-2026,HRME,5.958.750.000,1.026.300,5.088.443.900,,,,,827.413.500,0,,,,,,,,,,,9.420.300,0,,,25.373.300,0,6.964.800,0,,,,,,,,,107.900,0,5.958.750.000
31-Mar-2026,HRTA,4.605.262.400,12.852.400,3.269.608.000,165.000,0,,,663.335.300,0,89.449.300,0,274.294.024,0,,,13.927.800,0,1.078.002,0,2.641.283,0,,,43.625.172,0,1.168.400,0,,,175.706.401,0,45.835.365,0,7.087.353,0,4.488.600,0,4.605.262.400
31-Mar-2026,HRUM,13.518.100.000,500.914.900,2.049.204.000,4.691.100,0,,,1.470.106.365,0,415.134.700,0,47.038.700,0,50.100,0,23.090.200,0,21.230.601,0,10.366.106,0,,,138.582.459,0,5.698.000,0,,,44.927.171,0,14.964.400,0,2.888.200,0,19.542.998,0,4.768.430.000
31-Mar-2026,HUMI,18.062.555.417,673.590.400,13.805.172.800,70,0,,,3.524.465.597,0,,,1.616.100,0,,,,,3.465.050,0,,,,,25.197.700,0,17.658.800,0,,,7.952.700,0,,,,,3.106.200,0,18.062.225.417
31-Mar-2026,HYGN,2.525.000.000,32.947.200,0,,,,,335.221.200,1.904.000.000,,,64.084.800,0,,,,,,,55.000.000,0,,,66.252.100,0,29.273.300,0,,,,,,,,,38.221.400,0,2.525.000.000
31-Mar-2026,IATA,31.275.829.981,863.938.136,18.459.173.366,566,0,,,11.473.525.630,0,11.530,0,49.000.000,0,,,10.252.000,0,83.172.443,0,1.820,0,,,163.545.366,0,27.846.805,0,,,,,106.763.063,0,,,37.119.618,0,31.274.350.343
31-Mar-2026,IBFN,1.517.332.349,5.510.480,1.097.012.639,20,0,,,353.596.948,0,20.000.000,0,,,,,,,5.700,0,41.192.080,0,,,,,14.480,0,,,,,,,,,,,1.517.332.347
31-Mar-2026,IBOS,8.065.789.529,726.332.000,3.435.875.937,,,,,1.965.193.748,0,,,,,,,,,102,0,1.231.600,0,,,552.924.800,0,28.775.257,0,,,,,,,,,8.772.379,0,6.719.105.823
31-Mar-2026,IBST,1.350.904.927,,,,,,,305.623,0,,,,,,,,,9,0,,,,,100,0,500,0,,,,,,,,,344.600,0,650.832
31-Mar-2026,ICBP,11.661.908.000,106.301.400,0,9.168.100,0,1.000,0,285.262.375,0,499.882.450,0,186.160.280,0,325.500,0,52.515.500,0,3.997.763,0,20.589.556,0,,,66.277.930,0,1.908.900,0,12.459.276,0,657.443.406,0,204.206.689,0,219.324.822,0,6.555.245,0,2.332.380.192
31-Mar-2026,ICON,1.089.750.000,371.857,244.322.624,,,,,303.283.399,170.892.352,5.089.250,54.669.376,,,,,,,1.250.000,0,,,,,3.680.400,0,17.904.400,0,,,,,20.000.000,0,,,,,821.463.658
31-Mar-2026,IDEA,1.062.437.500,32.508.800,322.354.500,,,,,170.606.100,402.818.600,,,,,,,,,,,25.162.200,0,,,35.167.400,0,8.103.600,0,,,43.725.300,0,,,,,21.991.000,0,1.062.437.500
31-Mar-2026,IDPR,2.003.000.000,2.276.857,0,63,0,,,210.431.165,0,16.527,0,30.434.003,0,,,,,5.741.650,0,49.029.400,0,,,1.357.000,0,781.535,0,,,,,,,,,2.931.800,0,303.000.000
31-Mar-2026,IFII,9.412.000.000,709.241.100,0,,,,,285.854.800,0,,,,,,,,,,,700.000.000,2.353.000.000,,,998.900,0,105.100,0,,,,,,,,,100,0,4.049.200.000
31-Mar-2026,IFSH,2.125.000.000,205.357.900,201.852.600,,,,,16.187.700,0,,,,,,,,,,,,,,,42.300,0,1.536.000,0,,,,,,,,,23.500,0,425.000.000
31-Mar-2026,IGAR,927.780.600,2.856.200,52.500.000,,,20.000,0,92.853.800,0,,,371.800,0,,,,,930.000,0,915.000,0,,,611.700,0,679.200,0,,,,,,,,,62.100,0,151.799.800
31-Mar-2026,IIKP,33.600.000.000,3.181.568.538,2.117.686.040,10.027.435,0,510.260.550,0,3.057.503.952,0,11.402.354,8.308.803.325,8.341.709.734,0,7.100,3.306.907.460,336.930.922,0,1.315.958.891,0,1.790.048.560,0,,,109.914.606,0,8.744.887,0,11.628.700,0,626.026.000,0,214.212.400,0,23.538.600,0,984.946,0,33.283.865.000
31-Mar-2026,IKAI,13.305.799.387,335.031.563,0,10.400,0,,,10.004.849.399,0,181.002.000,0,25.000.000,0,294.279,0,,,126.232,0,267.219,0,,,4.140.100,0,97.486.308,0,,,,,78.100,0,,,6.826.405,0,10.655.112.005
31-Mar-2026,IKAN,833.333.000,858.500,279.360.000,,,,,399.999.800,150.000.000,,,,,,,,,1.000,0,,,,,1.178.100,0,1.700.900,0,,,,,,,,,234.700,0,833.333.000
31-Mar-2026,IKBI,1.224.000.000,36.700.200,0,,,,,56.932.560,0,6.606.000,0,,,,,,,1.240,0,41.652.800,0,,,1.072.700,0,1.015.200,0,,,,,,,,,100,0,143.980.800
31-Mar-2026,IKPM,1.684.662.500,45.192.600,1.315.950.000,,,,,114.711.200,0,,,208.068.800,0,,,,,,,,,,,703.600,0,34.400,0,,,,,,,,,1.900,0,1.684.662.500
31-Mar-2026,IMAS,3.994.291.039,146.287.270,926.412.727,50.000,0,,,127.159.396,0,121.322.116,0,15.523.100,0,10.500,0,8.197.800,0,882,608.000.000,48.795.826,1.976.765.774,,,1.110.581,0,1.086.122,0,,,8.441.200,0,271.700,0,151.900,0,1.063.583,0,3.990.650.477
31-Mar-2026,IMJS,10.849.262.500,196.913.113,9.978.217.076,72,0,,,597.583.716,0,,,24.730.700,0,99.036,0,,,1.564.860,0,178.400,0,,,33.285.721,0,1.371.641,0,,,,,15.243.000,0,,,67.665,0,10.849.255.000
31-Mar-2026,IMPC,54.907.000.000,1.464.496.600,15.764.945.794,1.839.900,0,,,4.341.909.200,0,401.500,0,643.600,0,,,,,1.757.863.365,0,517.230.178,0,,,3.782.734.630,0,656.570.700,0,11.374.920,0,1.445.340.948,0,6.771.856,0,12.755.100,0,521.941.709,0,30.286.820.000
31-Mar-2026,INAF,3.099.267.500,6.670.300,0,606.100,0,,,95.485.477,0,17.320.500,425.907.600,50.302.873,0,81,0,236.229,0,7.094,0,1.585.840,0,,,239.200,0,845.406,0,,,,,,,,,60.800,0,599.267.500
31-Mar-2026,INAI,633.600.000,40.618.800,39.744.000,,,,,100.533.000,56.765.100,,,,,,,,,2.000,0,,,,,177.700,0,523.400,0,,,,,,,,,256.800,0,238.620.800
31-Mar-2026,INCF,1.438.370.465,1.473.458,575.348.186,,,,,514.036.940,328.996.400,,,,,1.062.000,0,,,3.650,0,54,0,,,195.701,0,2.300.000,0,,,,,53.500,0,,,25.100,0,1.423.494.989
31-Mar-2026,INCI,207.656.617,10.602,0,83,0,31.608,0,97.180.538,106.647.865,38,0,22.368,0,331.722,0,,,58.245,0,5,0,,,976,0,105.803,0,,,,,228,0,,,1.576.403,0,205.966.484
31-Mar-2026,INCO,10.539.784.534,20.003.084,3.583.533.690,6.214.813,0,160,0,276.391.326,0,512.743.798,0,258.117.293,0,53.000,0,41.792.811,0,4.571.278,0,78.310.930,4.781.364.327,7.509.600,0,148.749.265,0,9.867.485,0,14.858.743,0,299.085.898,0,171.066.758,0,283.899.578,0,16.916.637,0,10.515.050.474
31-Mar-2026,INDF,8.780.426.500,39.584.210,0,22.995.725,0,1.433.971,0,404.693.498,0,590.891.681,0,132.241.443,0,323.100,0,22.949.660,0,12.058.585,0,642.449.934,0,18.199.000,0,380.567.098,0,9.630.440,0,13.505.724,0,1.247.123.277,0,531.193.517,0,209.854.019,0,74.941.661,0,4.354.636.543
31-Mar-2026,INDO,4.480.741.638,1.000.000,0,,,,,658.109.544,305.427.600,,,,,,,,,8.500.094,0,1.925.900,0,,,56.771.500,0,134.000,0,,,,,,,,,1.593.000,0,1.033.461.638
31-Mar-2026,INDR,654.351.707,1.807.504,0,2.780,0,5.485,0,29.797.128,0,,,1.900.800,0,,,,,3.062,0,66.344,0,,,14.958.842,0,246.040,0,,,107.072,0,432.651,0,145.152,0,574.429,0,50.047.289
31-Mar-2026,INDS,6.562.497.100,148.998.550,5.782.102.070,100,0,,,270.545.500,0,3.486.500,0,,,,,,,36.790,0,409.930,0,,,5.245.410,0,1.835.220,0,321.500.000,0,,,,,,,4.816.580,0,6.538.976.650
31-Mar-2026,INDX,437.913.588,488.050,0,,,,,163.473.165,0,,,,,,,88.000,0,243,0,,,,,6.008.600,260.902.380,2.163.000,0,,,,,,,,,1.470.200,0,434.593.638
31-Mar-2026,INDY,5.210.192.000,81.354.709,3.432.038.290,5.500.005,0,,,641.942.413,265.406.200,268.255.900,0,258.418.900,0,9.400,0,45.160.800,0,9.692.868,0,30.729.721,0,,,58.115.240,0,2.310.321,0,,,60.309.409,0,12.733.155,0,13.292.683,0,24.921.976,0,5.210.191.990
31-Mar-2026,INET,22.374.111.088,989.934.045,13.360.642.531,1.144.165,0,,,7.717.789.176,0,13.264.600,0,6.660.989,0,467.300,0,50.000,0,9.799.143,0,36.811.601,0,,,158.031.764,0,49.586.208,0,,,,,,,,,29.929.566,0,22.374.111.088
