date,share_code,issuer_name,investor_name,investor_type,local_foreign,nationality,domicile,holdings_scripless_raw,holdings_scrip_raw,total_holding_shares_raw,percentage_raw
31-Mar-2026,LOPI,LOGISTICSPLUS INTERNATIONAL Tbk,PT SENTRA AMANAH VENTURA,CP,L,,INDONESIA,738.449.600,0,738.449.600,"67,13"
31-Mar-2026,LOPI,LOGISTICSPLUS INTERNATIONAL Tbk,JESSICA VIMEL LAURETTA,ID,L,INDONESIAN,INDONESIA,39.051.600,0,39.051.600,"3,55"
31-Mar-2026,LOPI,LOGISTICSPLUS INTERNATIONAL Tbk,JONNY S PANGARIBUAN,ID,L,INDONESIAN,INDONESIA,33.536.900,0,33.536.900,"3,05"
31-Mar-2026,LOPI,LOGISTICSPLUS INTERNATIONAL Tbk,HERLINA,ID,L,INDONESIAN,INDONESIA,25.410.000,0,25.410.000,"2,31"
31-Mar-2026,LOPI,LOGISTICSPLUS INTERNATIONAL Tbk,VIATOR SOERI,ID,L,INDONESIAN,INDONESIA,19.527.400,0,19.527.400,"1,78"
31-Mar-2026,LOPI,LOGISTICSPLUS INTERNATIONAL Tbk,SIU SHIA,ID,L,INDONESIAN,INDONESIA,17.840.600,0,17.840.600,"1,62"
31-Mar-2026,LOPI,LOGISTICSPLUS INTERNATIONAL Tbk,RUDY EFENDY,ID,L,INDONESIAN,INDONESIA,12.900.000,0,12.900.000,"1,17"
31-Mar-2026,LPCK,LIPPO CIKARANG Tbk,"KEMUNING SATIATAMA, PT",CP,L,,INDONESIA,179.714.000,4.390.147.585,4.569.861.585,"89,00"
31-Mar-2026,LPGI,LIPPO GENERAL INSURANCE Tbk,"HANWHA GENERAL INSURANCE CO.,LTD",IS,F,,"KOREA, REPUBLIC OF",1.845.000.000,0,1.845.000.000,"61,50"
31-Mar-2026,LPGI,LIPPO GENERAL INSURANCE Tbk,BANK JULIUS BAER CO. LTD. S/A PT INTI ANUGRAH PROPERTINDO PLEDGED ACC,CP,L,,INDONESIA,543.000.000,0,543.000.000,"18,10"
31-Mar-2026,LPGI,LIPPO GENERAL INSURANCE Tbk,PT. HANWHA LIFE INSURANCE INDONESIA,IS,L,,INDONESIA,385.927.000,0,385.927.000,"12,86"
31-Mar-2026,LPGI,LIPPO GENERAL INSURANCE Tbk,PT KRIDA KARYA GEMILANG SEMPURNA,CP,L,,INDONESIA,147.000.000,0,147.000.000,"4,90"
31-Mar-2026,LPIN,MULTI PRIMA SEJAHTERA Tbk,PT. MULTIPOLAR TBK,CP,L,,INDONESIA,347.246.400,0,347.246.400,"81,71"
31-Mar-2026,LPIN,MULTI PRIMA SEJAHTERA Tbk,LIE BOEN TJOE,ID,L,INDONESIAN,INDONESIA,13.809.600,0,13.809.600,"3,25"
31-Mar-2026,LPIN,MULTI PRIMA SEJAHTERA Tbk,SIAUW YUNUS SUBANDI,ID,L,INDONESIAN,INDONESIA,10.257.600,0,10.257.600,"2,41"
31-Mar-2026,LPIN,MULTI PRIMA SEJAHTERA Tbk,HENDRA HIDAJAT,ID,L,INDONESIAN,,6.000.000,0,6.000.000,"1,41"
31-Mar-2026,LPKR,LIPPO KARAWACI Tbk,BANK JULIUS BAER CO. LTD. S/A PT INTI ANUGRAH PROPERTINDO PLEDGED ACC,CP,L,,INDONESIA,17.311.993.200,970.009.658,18.282.002.858,"25,79"
31-Mar-2026,LPKR,LIPPO KARAWACI Tbk,SIERRA INCORPORATED,CP,F,,MALAYSIA,11.259.645.290,0,11.259.645.290,"15,88"
31-Mar-2026,LPKR,LIPPO KARAWACI Tbk,"PRIMANTARA UTAMA SEJAHTERA, PT",CP,L,,INDONESIA,7.371.500.000,0,7.371.500.000,"10,40"
31-Mar-2026,LPKR,LIPPO KARAWACI Tbk,DBS BANK LTD.,IB,F,,SINGAPORE,3.624.330.600,0,3.624.330.600,"5,11"
31-Mar-2026,LPKR,LIPPO KARAWACI Tbk,OUE INVESTMENTS PTE LTD,CP,F,,SINGAPORE,2.322.628.777,0,2.322.628.777,"3,28"
31-Mar-2026,LPKR,LIPPO KARAWACI Tbk,DBS BANK LTD S/A GW INVESTMENTS LIMITED,CP,F,,CAYMAN ISLANDS,1.997.800.000,0,1.997.800.000,"2,82"
31-Mar-2026,LPKR,LIPPO KARAWACI Tbk,JALAN SEGAR LIMITED,OT,F,,"VIRGIN ISLANDS, BRITISH",1.700.772.700,0,1.700.772.700,"2,40"
31-Mar-2026,LPKR,LIPPO KARAWACI Tbk,"NOMURA SECURITIES CO.,LTD.",IB,F,,JAPAN,1.634.964.600,0,1.634.964.600,"2,31"
31-Mar-2026,LPKR,LIPPO KARAWACI Tbk,"KHARISMA BUANA NUSANTARA, PT",CP,L,,INDONESIA,1.323.770.784,0,1.323.770.784,"1,87"
31-Mar-2026,LPKR,LIPPO KARAWACI Tbk,PT. MULTIPOLAR TBK,CP,L,,INDONESIA,1.209.688.800,0,1.209.688.800,"1,71"
31-Mar-2026,LPKR,LIPPO KARAWACI Tbk,"TAHTA UPAYA PRATAMA, PT",CP,L,,INDONESIA,866.000.000,0,866.000.000,"1,22"
31-Mar-2026,LPKR,LIPPO KARAWACI Tbk,MORGAN STANLEY AND CO INTERNATIONAL PLC,CP,F,,UNITED KINGDOM,856.287.702,0,856.287.702,"1,21"
31-Mar-2026,LPKR,LIPPO KARAWACI Tbk,OCBC SECURITIES PRIVATE LIMITED,SC,F,,SINGAPORE,847.181.343,0,847.181.343,"1,19"
31-Mar-2026,LPKR,LIPPO KARAWACI Tbk,MAYBANK SECURITIES PTE. LTD.,SC,F,,SINGAPORE,836.200.000,0,836.200.000,"1,18"
31-Mar-2026,LPKR,LIPPO KARAWACI Tbk,MANOJ PITAMBER NANWANI,ID,L,INDONESIAN,INDONESIA,715.018.100,0,715.018.100,"1,01"
31-Mar-2026,LPLI,STAR PACIFIC Tbk,BANK JULIUS BAER CO. LTD. S/A PT INTI ANUGRAH PROPERTINDO PLEDGED ACC,CP,L,,INDONESIA,592.237.809,0,592.237.809,"50,60"
31-Mar-2026,LPLI,STAR PACIFIC Tbk,HX TRADING LIMITED,CP,F,,"VIRGIN ISLANDS, BRITISH",213.257.567,0,213.257.567,"18,22"
31-Mar-2026,LPLI,STAR PACIFIC Tbk,SIAUW YUNUS SUBANDI,ID,L,INDONESIAN,INDONESIA,49.646.400,0,49.646.400,"4,24"
31-Mar-2026,LPLI,STAR PACIFIC Tbk,"KHARISMA BUANA NUSANTARA, PT",CP,L,,INDONESIA,46.817.312,0,46.817.312,"4,00"
31-Mar-2026,LPLI,STAR PACIFIC Tbk,"SANGGRAHA NUSA RAYA, PT",CP,L,,INDONESIA,28.182.688,0,28.182.688,"2,41"
31-Mar-2026,LPLI,STAR PACIFIC Tbk,BAMBANG PRANOWO,ID,L,INDONESIAN,INDONESIA,20.000.000,0,20.000.000,"1,71"
31-Mar-2026,LPLI,STAR PACIFIC Tbk,IEVAN DANIAR SUMAMPOW,ID,L,INDONESIAN,INDONESIA,20.000.000,0,20.000.000,"1,71"
31-Mar-2026,LPLI,STAR PACIFIC Tbk,ENDANG LESTARI PUJIASTUTI,ID,L,INDONESIAN,INDONESIA,14.377.500,0,14.377.500,"1,23"
31-Mar-2026,LPPF,MATAHARI DEPARTMENT STORE Tbk,AURIC DIGITAL RETAIL PTE LTD,CP,F,,SINGAPORE,960.021.796,0,960.021.796,"42,51"
31-Mar-2026,LPPF,MATAHARI DEPARTMENT STORE Tbk,PT. MULTIPOLAR TBK,CP,L,,INDONESIA,209.992.000,0,209.992.000,"9,30"
31-Mar-2026,LPPF,MATAHARI DEPARTMENT STORE Tbk,PT REKSA PUSPITA KARYA,CP,L,,INDONESIA,100.000.000,0,100.000.000,"4,43"
31-Mar-2026,LPPF,MATAHARI DEPARTMENT STORE Tbk,"CAHAYA INVESTAMA, PT",CP,L,,INDONESIA,100.000.000,0,100.000.000,"4,43"
31-Mar-2026,LPPF,MATAHARI DEPARTMENT STORE Tbk,PT SURYA CIPTA INVESTAMA,CP,L,,INDONESIA,100.000.000,0,100.000.000,"4,43"
31-Mar-2026,LPPF,MATAHARI DEPARTMENT STORE Tbk,OUE INVESTMENTS PTE LTD,CP,F,,SINGAPORE,84.814.300,0,84.814.300,"3,76"
31-Mar-2026,LPPF,MATAHARI DEPARTMENT STORE Tbk,PT AMB FINANSIAL INDONESIA,CP,L,,INDONESIA,60.000.000,0,60.000.000,"2,66"
31-Mar-2026,LPPF,MATAHARI DEPARTMENT STORE Tbk,PHILLIP SECURITIES PTE LTD,SC,F,,SINGAPORE,50.780.600,0,50.780.600,"2,25"
31-Mar-2026,LPPF,MATAHARI DEPARTMENT STORE Tbk,MANOJ PITAMBER NANWANI,ID,L,INDONESIAN,INDONESIA,38.606.200,0,38.606.200,"1,71"
31-Mar-2026,LPPF,MATAHARI DEPARTMENT STORE Tbk,"MATAHARI DEPARTMENT STORE TBK, PT",CP,L,,INDONESIA,31.000.000,0,31.000.000,"1,37"
31-Mar-2026,LPPF,MATAHARI DEPARTMENT STORE Tbk,KENNETH RUDY KAMON,ID,F,US,UNITED STATES,23.813.200,0,23.813.200,"1,05"
31-Mar-2026,LPPS,LENOX PASIFIK INVESTAMA Tbk,BANK JULIUS BAER CO. LTD. S/A PT INTI ANUGRAH PROPERTINDO PLEDGED ACC,CP,L,,INDONESIA,1.747.636.749,0,1.747.636.749,"67,52"
31-Mar-2026,LPPS,LENOX PASIFIK INVESTAMA Tbk,SIAUW YUNUS SUBANDI,ID,L,INDONESIAN,INDONESIA,102.442.566,0,102.442.566,"3,96"
31-Mar-2026,LPPS,LENOX PASIFIK INVESTAMA Tbk,DBS BANK LTD.,IB,F,,SINGAPORE,85.474.700,0,85.474.700,"3,30"
31-Mar-2026,LPPS,LENOX PASIFIK INVESTAMA Tbk,EKA SUHENDRA,ID,L,INDONESIAN,INDONESIA,65.814.800,0,65.814.800,"2,54"
31-Mar-2026,LPPS,LENOX PASIFIK INVESTAMA Tbk,"BERKAT CAHAYA ANUGERAH,PT",CP,L,,INDONESIA,63.489.600,0,63.489.600,"2,45"
31-Mar-2026,LPPS,LENOX PASIFIK INVESTAMA Tbk,"BANGUN KARYA SELARAS, PT",CP,L,,INDONESIA,51.670.900,0,51.670.900,"2,00"
31-Mar-2026,LPPS,LENOX PASIFIK INVESTAMA Tbk,CHANG LIONG MENG,ID,L,INDONESIAN,INDONESIA,30.516.450,0,30.516.450,"1,18"
31-Mar-2026,LRNA,EKA SARI LORENA TRANSPORT Tbk,LORENA PT,CP,L,,,0,199.999.998,199.999.998,"57,14"
31-Mar-2026,LRNA,EKA SARI LORENA TRANSPORT Tbk,"GADING DANALESTARI, PT",CP,L,,INDONESIA,45.285.500,0,45.285.500,"12,94"
31-Mar-2026,LRNA,EKA SARI LORENA TRANSPORT Tbk,SIAUW YUNUS SUBANDI,ID,L,INDONESIAN,INDONESIA,26.546.000,0,26.546.000,"7,58"
31-Mar-2026,LRNA,EKA SARI LORENA TRANSPORT Tbk,"SEMANU MULTI DAYA, PT",CP,L,,INDONESIA,13.378.900,0,13.378.900,"3,82"
31-Mar-2026,LRNA,EKA SARI LORENA TRANSPORT Tbk,"HALIM MITRADANA INTERNASIONAL, PT",CP,L,,INDONESIA,12.619.800,0,12.619.800,"3,61"
31-Mar-2026,LRNA,EKA SARI LORENA TRANSPORT Tbk,JACKY LEE,ID,L,INDONESIAN,INDONESIA,9.900.000,0,9.900.000,"2,83"
31-Mar-2026,LRNA,EKA SARI LORENA TRANSPORT Tbk,YAMIANDA ENDRA MANTIKA,ID,L,INDONESIAN,INDONESIA,9.600.000,0,9.600.000,"2,74"
31-Mar-2026,LRNA,EKA SARI LORENA TRANSPORT Tbk,ADE FITRIYA SARI,ID,L,INDONESIAN,INDONESIA,8.728.000,0,8.728.000,"2,49"
31-Mar-2026,LSIP,PP LONDON SUMATRA INDONESIA Tbk,PT SALIM IVOMAS PRATAMA TBK,CP,L,,INDONESIA,0,4.058.425.010,4.058.425.010,"59,51"
31-Mar-2026,LSIP,PP LONDON SUMATRA INDONESIA Tbk,DJS KETENAGAKERJAAN PROGRAM JAMINAN HARI TUA,IS,L,,INDONESIA,300.925.800,0,300.925.800,"4,41"
31-Mar-2026,LSIP,PP LONDON SUMATRA INDONESIA Tbk,WINARNO TJAJADI,ID,L,INDONESIAN,INDONESIA,281.176.500,0,281.176.500,"4,12"
31-Mar-2026,LSIP,PP LONDON SUMATRA INDONESIA Tbk,PT TASPEN (PERSERO),IS,L,,INDONESIA,232.574.500,0,232.574.500,"3,41"
31-Mar-2026,LSIP,PP LONDON SUMATRA INDONESIA Tbk,DRS LO KHENG HONG,ID,L,INDONESIAN,INDONESIA,89.044.700,0,89.044.700,"1,31"
31-Mar-2026,LTLS,LAUTAN LUAS Tbk,JPMCB NA RE-PT CATURKARSA MEGATUNGGAL,CP,L,,INDONESIA,300.000.000,582.864.000,882.864.000,"56,59"
31-Mar-2026,LTLS,LAUTAN LUAS Tbk,"LAUTAN LUAS TBK, PT",CP,L,,INDONESIA,95.311.200,0,95.311.200,"6,11"
31-Mar-2026,LTLS,LAUTAN LUAS Tbk,REAM PTE LTD,CP,F,,SINGAPORE,74.880.000,0,74.880.000,"4,80"
31-Mar-2026,LTLS,LAUTAN LUAS Tbk,PT Lumbung Artakencana,CP,L,,INDONESIA,49.195.400,0,49.195.400,"3,15"
31-Mar-2026,LTLS,LAUTAN LUAS Tbk,PT Alas Pusaka,CP,L,,INDONESIA,48.071.600,0,48.071.600,"3,08"
31-Mar-2026,LTLS,LAUTAN LUAS Tbk,GREAT VALLEY INVESTMENTS PTE LTD,CP,F,,SINGAPORE,46.500.000,0,46.500.000,"2,98"
31-Mar-2026,LTLS,LAUTAN LUAS Tbk,KDOJ HOLDINGS PTE LTD,CP,F,,SINGAPORE,43.808.000,0,43.808.000,"2,81"
31-Mar-2026,LTLS,LAUTAN LUAS Tbk,NOMURA SINGAPORE LIMITED,IB,F,,SINGAPORE,41.039.000,0,41.039.000,"2,63"
31-Mar-2026,LTLS,LAUTAN LUAS Tbk,Teddy Jeffrey Katuari,ID,L,INDONESIAN,,39.096.000,0,39.096.000,"2,51"
31-Mar-2026,LTLS,LAUTAN LUAS Tbk,Vonny Setiawaty,ID,L,INDONESIAN,,38.787.000,0,38.787.000,"2,49"
31-Mar-2026,LTLS,LAUTAN LUAS Tbk,Mimy Sulianti,ID,L,INDONESIAN,INDONESIA,22.986.000,0,22.986.000,"1,47"
31-Mar-2026,LTLS,LAUTAN LUAS Tbk,Resources Fortune LTD,OT,F,,BRITISH INDIAN OCEAN TERRITORY,19.078.600,0,19.078.600,"1,22"
31-Mar-2026,LUCK,SENTRAL MITRA INFORMATIKA Tbk,CAROLINE HIMAWATI HIDAJAT,ID,L,INDONESIAN,INDONESIA,208.998.900,0,208.998.900,"29,20"
31-Mar-2026,LUCK,SENTRAL MITRA INFORMATIKA Tbk,SERIAL SYSTEM INTERNATIONAL PTE. LTD.,CP,F,,SINGAPORE,106.889.040,0,106.889.040,"14,93"
31-Mar-2026,LUCK,SENTRAL MITRA INFORMATIKA Tbk,CHRISTINE HERAWATI,ID,L,INDONESIAN,INDONESIA,104.499.450,0,104.499.450,"14,60"
31-Mar-2026,LUCK,SENTRAL MITRA INFORMATIKA Tbk,JOSEPHINE HANDAYANI HIDAJAT,ID,L,INDONESIAN,INDONESIA,104.499.450,0,104.499.450,"14,60"
31-Mar-2026,LUCK,SENTRAL MITRA INFORMATIKA Tbk,CGS INTERNATIONAL SECURITIES SINGAPORE PTE LTD,IB,F,,SINGAPORE,13.649.600,0,13.649.600,"1,91"
31-Mar-2026,LUCY,LIMA DUA LIMA TIGA Tbk,PT DELTA WIBAWA BERSAMA,CP,L,,INDONESIA,900.141.542,0,900.141.542,"59,42"
31-Mar-2026,LUCY,LIMA DUA LIMA TIGA Tbk,DIMAS WIBOWO,ID,L,INDONESIAN,INDONESIA,383.584.486,0,383.584.486,"25,32"
31-Mar-2026,LUCY,LIMA DUA LIMA TIGA Tbk,HARTONO SUKIRYA,ID,L,INDONESIAN,INDONESIA,45.241.400,0,45.241.400,"2,99"
31-Mar-2026,LUCY,LIMA DUA LIMA TIGA Tbk,MARRITA ERHAR,ID,L,INDONESIAN,INDONESIA,31.871.700,0,31.871.700,"2,10"
31-Mar-2026,LUCY,LIMA DUA LIMA TIGA Tbk,NUGRAHANING DYAH LARASATI,ID,L,INDONESIAN,INDONESIA,21.490.600,0,21.490.600,"1,42"
31-Mar-2026,LUCY,LIMA DUA LIMA TIGA Tbk,AGUNG PURNOMO,ID,L,INDONESIAN,INDONESIA,19.486.400,0,19.486.400,"1,29"
31-Mar-2026,LUCY,LIMA DUA LIMA TIGA Tbk,REFIN SATRIO,ID,L,INDONESIAN,INDONESIA,18.155.600,0,18.155.600,"1,20"
31-Mar-2026,MABA,MARGA ABHINAYA ABADI Tbk,JAKSA AGUNG MUDA BIDANG TINDAK PIDANA KHUSUS KEJAKSAAN REPUBLIK INDONESIA KEJAKSAAN REPUBLIK INDONESIA,OT,L,,INDONESIA,2.554.310.600,0,2.554.310.600,"16,62"
31-Mar-2026,MABA,MARGA ABHINAYA ABADI Tbk,BP2S SINGAPORE/BNP PARIBAS SINGAPORE BRANCH WEALTH MANAGEMENT/PT SALIGADING BERSAMA,CP,L,,INDONESIA,2.329.493.800,0,2.329.493.800,"15,16"
31-Mar-2026,MABA,MARGA ABHINAYA ABADI Tbk,FRANCIS INDARTO,ID,L,INDONESIAN,INDONESIA,1.064.850.000,0,1.064.850.000,"6,93"
31-Mar-2026,MABA,MARGA ABHINAYA ABADI Tbk,REKSA DANA NARADA SAHAM INDONESIA,MF,L,,INDONESIA,751.862.100,0,751.862.100,"4,89"
31-Mar-2026,MABA,MARGA ABHINAYA ABADI Tbk,REKSA DANA NARADA SAHAM INDONESIA II,MF,L,,INDONESIA,639.663.100,0,639.663.100,"4,16"
31-Mar-2026,MABA,MARGA ABHINAYA ABADI Tbk,REKSA DANA EMCO MANTAP,MF,L,,INDONESIA,614.528.500,0,614.528.500,"4,00"
31-Mar-2026,MABA,MARGA ABHINAYA ABADI Tbk,PERUSAHAAN PERSEROAN (PERSERO) PT. ASABRI,IS,L,,INDONESIA,574.794.326,0,574.794.326,"3,74"
31-Mar-2026,MABA,MARGA ABHINAYA ABADI Tbk,YOHANES HALIM,ID,L,INDONESIAN,INDONESIA,545.935.700,0,545.935.700,"3,55"
31-Mar-2026,MABA,MARGA ABHINAYA ABADI Tbk,REKSA DANA NARADA CAMPURAN I,MF,L,,INDONESIA,529.456.400,0,529.456.400,"3,45"
31-Mar-2026,MABA,MARGA ABHINAYA ABADI Tbk,"BANK DANAMON INDONESIA Tbk, PT - REGISTRAR",IB,L,,INDONESIA,481.405.156,0,481.405.156,"3,13"
31-Mar-2026,MABA,MARGA ABHINAYA ABADI Tbk,"JAF ASIA INVESTMENT, PT",CP,L,,INDONESIA,432.065.300,0,432.065.300,"2,81"
31-Mar-2026,MABA,MARGA ABHINAYA ABADI Tbk,PT. Sejahtera Mahkota Persada,CP,L,,INDONESIA,326.800.000,0,326.800.000,"2,13"
31-Mar-2026,MABA,MARGA ABHINAYA ABADI Tbk,REKSA DANA PACIFIC EQUITY GROWTH FUND,MF,L,,INDONESIA,300.000.000,0,300.000.000,"1,95"
31-Mar-2026,MABA,MARGA ABHINAYA ABADI Tbk,ANDREW NUGROHO SOEJANTO,ID,L,INDONESIAN,INDONESIA,200.000.000,0,200.000.000,"1,30"
31-Mar-2026,MABA,MARGA ABHINAYA ABADI Tbk,REKSA DANA MINNA PADI PASOPATI SAHAM,MF,L,,INDONESIA,178.790.653,0,178.790.653,"1,16"
31-Mar-2026,MABA,MARGA ABHINAYA ABADI Tbk,PT ASURANSI PURNA ARTANUGRAHA,IS,L,,INDONESIA,160.000.000,0,160.000.000,"1,04"
31-Mar-2026,MABA,MARGA ABHINAYA ABADI Tbk,REKSA DANA MINNA PADI PRINGGONDANI SAHAM,MF,L,,INDONESIA,156.550.027,0,156.550.027,"1,02"
31-Mar-2026,MAGP,MULTI AGRO GEMILANG PLANTATION Tbk,PT. Santika Griya Persada,CP,L,,INDONESIA,4.500.000.000,0,4.500.000.000,"50,00"
31-Mar-2026,MAGP,MULTI AGRO GEMILANG PLANTATION Tbk,PT YABES PLANTATION INTERNATIONAL,CP,L,,INDONESIA,1.421.361.800,0,1.421.361.800,"15,79"
31-Mar-2026,MAGP,MULTI AGRO GEMILANG PLANTATION Tbk,DANA PENSIUN KARYAWAN PANIN BANK,PF,L,,INDONESIA,600.000.000,0,600.000.000,"6,67"
31-Mar-2026,MAGP,MULTI AGRO GEMILANG PLANTATION Tbk,LIONG JUEN FAT,ID,L,INDONESIAN,,274.535.100,0,274.535.100,"3,05"
31-Mar-2026,MAGP,MULTI AGRO GEMILANG PLANTATION Tbk,HEROWIRATNO GUNAWAN,ID,L,INDONESIAN,INDONESIA,178.260.600,0,178.260.600,"1,98"
31-Mar-2026,MAGP,MULTI AGRO GEMILANG PLANTATION Tbk,Ruddy Taufiq,ID,L,INDONESIAN,,165.385.000,0,165.385.000,"1,84"
31-Mar-2026,MAGP,MULTI AGRO GEMILANG PLANTATION Tbk,JERRY KAMSUN,ID,L,INDONESIAN,,119.677.700,0,119.677.700,"1,33"
31-Mar-2026,MAGP,MULTI AGRO GEMILANG PLANTATION Tbk,MAHARI SUBAJA,ID,L,INDONESIAN,,108.671.800,0,108.671.800,"1,21"
31-Mar-2026,MAHA,MANDIRI HERINDO ADIPERKASA Tbk,EDIKA AGUNG MANDIRI PT,CP,L,,INDONESIA,0,5.750.000.000,5.750.000.000,"34,50"
31-Mar-2026,MAHA,MANDIRI HERINDO ADIPERKASA Tbk,YENNY HAMIDAH KOEAN,ID,L,INDONESIAN,INDONESIA,259.416.200,1.250.000.000,1.509.416.200,"9,06"
31-Mar-2026,MAHA,MANDIRI HERINDO ADIPERKASA Tbk,DIAH ASRININGPURI SUGIANTO,ID,L,INDONESIAN,INDONESIA,36.853.300,1.250.000.000,1.286.853.300,"7,72"
31-Mar-2026,MAHA,MANDIRI HERINDO ADIPERKASA Tbk,EKA ROSITA KASIH,ID,L,INDONESIAN,INDONESIA,0,1.250.000.000,1.250.000.000,"7,50"
31-Mar-2026,MAHA,MANDIRI HERINDO ADIPERKASA Tbk,ARIEF SUGIANTO,ID,L,INDONESIAN,INDONESIA,0,1.250.000.000,1.250.000.000,"7,50"
31-Mar-2026,MAHA,MANDIRI HERINDO ADIPERKASA Tbk,LOW TUCK KWONG,ID,L,INDONESIAN,INDONESIA,770.165.200,0,770.165.200,"4,62"
31-Mar-2026,MAHA,MANDIRI HERINDO ADIPERKASA Tbk,LOW YI NGO,ID,F,SINGAPOREAN,INDONESIA,700.000.000,0,700.000.000,"4,20"
31-Mar-2026,MAHA,MANDIRI HERINDO ADIPERKASA Tbk,HANDY GLIVIRGO,ID,L,INDONESIAN,INDONESIA,60.271.100,625.000.000,685.271.100,"4,11"
31-Mar-2026,MAHA,MANDIRI HERINDO ADIPERKASA Tbk,MUHAMMAD AKBAR,ID,L,INDONESIAN,INDONESIA,0,625.000.000,625.000.000,"3,75"
31-Mar-2026,MAHA,MANDIRI HERINDO ADIPERKASA Tbk,HERMAN KUSNANTO KASIH T,ID,L,INDONESIAN,INDONESIA,0,500.000.000,500.000.000,"3,00"
31-Mar-2026,MAHA,MANDIRI HERINDO ADIPERKASA Tbk,MANDIRI HERINDO ADIPERKASA TBK PT,CP,L,,INDONESIA,271.030.000,0,271.030.000,"1,63"
31-Mar-2026,MAIN,MALINDO FEEDMILL Tbk,DRAGON AMITY PTE LTD,CP,F,,SINGAPORE,1.282.143.142,0,1.282.143.142,"57,27"
31-Mar-2026,MAIN,MALINDO FEEDMILL Tbk,PT CORIN INVESTA CORPORA,CP,L,,INDONESIA,112.970.000,0,112.970.000,"5,05"
31-Mar-2026,MAIN,MALINDO FEEDMILL Tbk,UOB KAY HIAN PRIVATE LIMITED,SC,F,,SINGAPORE,76.553.913,0,76.553.913,"3,42"
31-Mar-2026,MAIN,MALINDO FEEDMILL Tbk,LAU JOO PERN,ID,F,MALAYSIAN,MALAYSIA,58.655.133,0,58.655.133,"2,62"
31-Mar-2026,MAIN,MALINDO FEEDMILL Tbk,BANK OF SINGAPORE LIMITED,IB,F,,SINGAPORE,57.282.295,0,57.282.295,"2,56"
31-Mar-2026,MAIN,MALINDO FEEDMILL Tbk,PT LEONG HUP JAYAINDO,CP,L,,INDONESIA,44.559.950,0,44.559.950,"1,99"
31-Mar-2026,MAIN,MALINDO FEEDMILL Tbk,LENNY MAGDALENA JOHAN,ID,L,INDONESIAN,INDONESIA,40.991.420,0,40.991.420,"1,83"
31-Mar-2026,MAIN,MALINDO FEEDMILL Tbk,LAU JOO HONG,ID,F,MALAYSIAN,MALAYSIA,36.518.885,0,36.518.885,"1,63"
31-Mar-2026,MAIN,MALINDO FEEDMILL Tbk,LAI CHONG KOO,ID,F,MALAYSIAN,,28.664.333,0,28.664.333,"1,28"
31-Mar-2026,MAIN,MALINDO FEEDMILL Tbk,Lau Joo Yong,ID,F,MALAYSIAN,MALAYSIA,28.478.333,0,28.478.333,"1,27"
31-Mar-2026,MAIN,MALINDO FEEDMILL Tbk,DRS LO KHENG HONG,ID,L,INDONESIAN,INDONESIA,27.656.600,0,27.656.600,"1,24"
31-Mar-2026,MAIN,MALINDO FEEDMILL Tbk,LAU WEE FONG,ID,F,MALAYSIAN,MALAYSIA,26.239.333,0,26.239.333,"1,17"
31-Mar-2026,MAIN,MALINDO FEEDMILL Tbk,MAYBANK SECURITIES PTE. LTD.,SC,F,,SINGAPORE,22.541.963,0,22.541.963,"1,01"
31-Mar-2026,MANG,MANGGUNG POLAHRAYA Tbk,MOHAMAD REZA PAHLEVI,ID,L,INDONESIAN,INDONESIA,2.080.000.000,0,2.080.000.000,"54,56"
31-Mar-2026,MANG,MANGGUNG POLAHRAYA Tbk,WIWIK ROBIATUL ADAWIYAH,ID,L,INDONESIAN,INDONESIA,365.000.000,0,365.000.000,"9,57"
31-Mar-2026,MANG,MANGGUNG POLAHRAYA Tbk,NI KETUT MARIANI,ID,L,INDONESIAN,INDONESIA,345.000.000,0,345.000.000,"9,05"
31-Mar-2026,MANG,MANGGUNG POLAHRAYA Tbk,IR NIAZIE GANI MSC,ID,L,INDONESIAN,INDONESIA,0,260.000.000,260.000.000,"6,82"
31-Mar-2026,MANG,MANGGUNG POLAHRAYA Tbk,AHMAD REZA SEPTIAN SE,ID,L,INDONESIAN,INDONESIA,89.800.000,0,89.800.000,"2,36"
31-Mar-2026,MANG,MANGGUNG POLAHRAYA Tbk,AFIANSYAH HARAHAP,ID,L,INDONESIAN,INDONESIA,72.344.600,0,72.344.600,"1,90"
31-Mar-2026,MANG,MANGGUNG POLAHRAYA Tbk,TRIESTA MILANITA,ID,L,INDONESIAN,INDONESIA,63.673.600,0,63.673.600,"1,67"
31-Mar-2026,MANG,MANGGUNG POLAHRAYA Tbk,JOSHUA KRISEKAPUTRA,ID,L,INDONESIAN,INDONESIA,61.996.500,0,61.996.500,"1,63"
31-Mar-2026,MANG,MANGGUNG POLAHRAYA Tbk,FITRIA SEFTIANY,ID,L,INDONESIAN,INDONESIA,57.479.500,0,57.479.500,"1,51"
31-Mar-2026,MAPA,MAP AKTIF ADIPERKASA Tbk,"MITRA ADIPERKASA, TBK, PT",CP,L,,INDONESIA,3.995.800,19.614.990.800,19.618.986.600,"68,83"
31-Mar-2026,MAPA,MAP AKTIF ADIPERKASA Tbk,NTASIAN DISCOVERY MASTER FUND,MF,F,,CAYMAN ISLANDS,633.836.300,0,633.836.300,"2,22"
